Date,Open,High,Low,Close,Adj Close,Volume
2000-06-22,107.0999984741211,107.63999938964844,106.9000015258789,107.4000015258789,107.4000015258789,666
2000-06-23,107.43000030517578,107.87999725341797,107.06999969482422,107.72000122070312,107.72000122070312,258
2000-06-26,107.68000030517578,108.26000213623047,107.5999984741211,107.7699966430664,107.7699966430664,266
2000-06-27,107.8499984741211,107.8499984741211,106.97000122070312,106.9800033569336,106.9800033569336,669
2000-06-28,107.05999755859375,107.5999984741211,107.02999877929688,107.25,107.25,258
2000-06-29,107.26000213623047,107.30000305175781,106.30000305175781,106.55999755859375,106.55999755859375,494
2000-06-30,106.55000305175781,106.75,106.08999633789062,106.58000183105469,106.58000183105469,494
2000-07-03,106.7300033569336,106.97000122070312,106.56999969482422,106.66000366210938,106.66000366210938,6
2000-07-05,106.58999633789062,106.9800033569336,106.45999908447266,106.80000305175781,106.80000305175781,264
2000-07-06,106.83999633789062,107.19999694824219,106.44000244140625,107.13999938964844,107.13999938964844,654
2000-07-07,107.11000061035156,107.4000015258789,106.81999969482422,107.33999633789062,107.33999633789062,431
2000-07-10,107.18000030517578,107.18000030517578,106.63999938964844,106.6500015258789,106.6500015258789,379
2000-07-11,106.62999725341797,107.06999969482422,106.55999755859375,106.80000305175781,106.80000305175781,617
2000-07-12,107.0,108.0,106.94999694824219,107.81999969482422,107.81999969482422,1560
2000-07-13,107.91999816894531,108.58999633789062,107.87999725341797,108.2699966430664,108.2699966430664,1069
2000-07-14,108.25,108.63999938964844,108.0199966430664,108.18000030517578,108.18000030517578,1069
2000-07-17,108.08000183105469,108.5999984741211,108.05000305175781,108.44999694824219,108.44999694824219,371
2000-07-18,108.38999938964844,109.44999694824219,108.2699966430664,109.05999755859375,109.05999755859375,996
2000-07-19,109.31999969482422,109.6500015258789,109.0999984741211,109.30999755859375,109.30999755859375,747
2000-07-20,109.16000366210938,109.56999969482422,108.30000305175781,108.33999633789062,108.33999633789062,1251
2000-07-21,108.51000213623047,108.6500015258789,108.04000091552734,108.22000122070312,108.22000122070312,370
2000-07-24,108.22000122070312,108.62999725341797,108.22000122070312,108.44000244140625,108.44000244140625,485
2000-07-25,108.44000244140625,108.44999694824219,107.75,108.08999633789062,108.08999633789062,442
2000-07-26,108.05000305175781,108.05000305175781,107.6500015258789,107.88999938964844,107.88999938964844,276
2000-07-27,107.73999786376953,108.75,107.73999786376953,108.6500015258789,108.6500015258789,556
2000-07-28,108.69999694824219,109.68000030517578,108.54000091552734,109.5199966430664,109.5199966430664,1139
2000-07-31,109.5,109.69999694824219,109.1500015258789,109.37000274658203,109.37000274658203,469
2000-08-01,109.27999877929688,110.04000091552734,109.0999984741211,109.87999725341797,109.87999725341797,765
2000-08-02,110.30000305175781,110.56999969482422,109.94999694824219,110.4800033569336,110.4800033569336,702
2000-08-03,110.13999938964844,111.4000015258789,110.12000274658203,110.80000305175781,110.80000305175781,820
2000-08-04,110.80000305175781,111.23999786376953,110.44000244140625,110.72000122070312,110.72000122070312,700
2000-08-07,110.62999725341797,110.88999938964844,110.43000030517578,110.61000061035156,110.61000061035156,1088
2000-08-08,110.61000061035156,111.4000015258789,110.61000061035156,111.16999816894531,111.16999816894531,449
2000-08-09,111.20999908447266,111.58000183105469,111.12999725341797,111.30000305175781,111.30000305175781,653
2000-08-10,111.12999725341797,111.13999938964844,110.52999877929688,110.73999786376953,110.73999786376953,397
2000-08-11,110.75,111.1500015258789,110.1500015258789,111.05999755859375,111.05999755859375,501
2000-08-14,111.27999877929688,111.4000015258789,110.86000061035156,111.01000213623047,111.01000213623047,0
2000-08-15,110.88999938964844,110.9000015258789,110.27999877929688,110.3499984741211,110.3499984741211,564
2000-08-16,110.4000015258789,110.83000183105469,110.08999633789062,110.08999633789062,110.08999633789062,819
2000-08-17,110.1500015258789,110.44000244140625,109.94000244140625,110.01000213623047,110.01000213623047,0
2000-08-18,110.02999877929688,110.94000244140625,110.02999877929688,110.93000030517578,110.93000030517578,1415
2000-08-21,110.8499984741211,111.44999694824219,110.77999877929688,111.37000274658203,111.37000274658203,427
2000-08-22,111.33000183105469,111.88999938964844,111.26000213623047,111.6500015258789,111.6500015258789,872
2000-08-23,111.73999786376953,112.05000305175781,111.30000305175781,111.33000183105469,111.33000183105469,603
2000-08-24,111.22000122070312,111.37999725341797,110.9000015258789,111.13999938964844,111.13999938964844,611
2000-08-25,111.25,111.55999755859375,110.77999877929688,111.23999786376953,111.23999786376953,292
2000-08-28,111.18000030517578,111.48999786376953,111.02999877929688,111.4000015258789,111.4000015258789,378
2000-08-29,111.5,112.22000122070312,111.41000366210938,112.1500015258789,112.1500015258789,603
2000-08-30,112.0999984741211,112.6500015258789,112.02999877929688,112.08000183105469,112.08000183105469,358
2000-08-31,111.98999786376953,112.87999725341797,111.80000305175781,112.56999969482422,112.56999969482422,2000
2000-09-01,112.37000274658203,112.44999694824219,111.19999694824219,111.33000183105469,111.33000183105469,132
2000-09-04,111.05000305175781,111.30000305175781,111.05000305175781,111.30000305175781,111.30000305175781,0
2000-09-05,111.5,112.7300033569336,111.5,112.4000015258789,112.4000015258789,1039
2000-09-06,112.3499984741211,114.19999694824219,112.33000183105469,114.0999984741211,114.0999984741211,1610
2000-09-07,113.98999786376953,114.7300033569336,113.43000030517578,113.68000030517578,113.68000030517578,1016
2000-09-08,113.72000122070312,114.83000183105469,113.6500015258789,114.37000274658203,114.37000274658203,1151
2000-09-11,114.79000091552734,115.52999877929688,114.41000366210938,115.4000015258789,115.4000015258789,2380
2000-09-12,115.4000015258789,115.58999633789062,114.58000183105469,115.12999725341797,115.12999725341797,1410
2000-09-13,115.12999725341797,115.37000274658203,114.63999938964844,115.33999633789062,115.33999633789062,630
2000-09-14,115.45999908447266,115.69999694824219,114.41000366210938,115.18000030517578,115.18000030517578,316
2000-09-15,115.12000274658203,115.9800033569336,114.75,115.97000122070312,115.97000122070312,207
2000-09-18,116.11000061035156,116.25,115.80000305175781,116.01000213623047,116.01000213623047,149
2000-09-19,115.9000015258789,116.41999816894531,115.75,116.12999725341797,116.12999725341797,302
2000-09-20,116.2699966430664,116.5199966430664,116.25,116.29000091552734,116.29000091552734,0
2000-09-21,116.05999755859375,116.20999908447266,114.91999816894531,115.0,115.0,831
2000-09-22,114.72000122070312,115.02999877929688,111.8499984741211,113.33999633789062,113.33999633789062,2137
2000-09-25,113.23999786376953,113.94999694824219,113.05999755859375,113.83999633789062,113.83999633789062,445
2000-09-26,113.58999633789062,113.69000244140625,112.87999725341797,113.01000213623047,113.01000213623047,422
2000-09-27,112.87000274658203,113.3499984741211,112.5,112.87000274658203,112.87000274658203,344
2000-09-28,112.8499984741211,113.27999877929688,112.69000244140625,113.16999816894531,113.16999816894531,298
2000-09-29,113.12999725341797,113.72000122070312,112.75,113.0,113.0,511
2000-10-02,113.01000213623047,113.58999633789062,112.72000122070312,113.55000305175781,113.55000305175781,582
2000-10-03,113.54000091552734,114.08000183105469,113.52999877929688,114.0199966430664,114.0199966430664,338
2000-10-04,113.76000213623047,114.27999877929688,113.69999694824219,113.87999725341797,113.87999725341797,257
2000-10-05,113.9000015258789,114.58000183105469,113.58999633789062,114.54000091552734,114.54000091552734,618
2000-10-06,114.56999969482422,114.75,113.98999786376953,114.5999984741211,114.5999984741211,416
2000-10-09,114.44000244140625,114.58999633789062,114.44000244140625,114.5199966430664,114.5199966430664,22
2000-10-10,114.5999984741211,114.69999694824219,113.91999816894531,114.05000305175781,114.05000305175781,425
2000-10-11,114.0199966430664,114.3499984741211,113.69999694824219,114.2300033569336,114.2300033569336,1177
2000-10-12,114.43000030517578,114.9000015258789,114.33000183105469,114.7300033569336,114.7300033569336,706
2000-10-13,114.8499984741211,115.75,114.44999694824219,115.70999908447266,115.70999908447266,1052
2000-10-16,115.5999984741211,116.5999984741211,115.55000305175781,116.2699966430664,116.2699966430664,939
2000-10-17,116.19999694824219,116.51000213623047,115.70999908447266,115.70999908447266,115.70999908447266,552
2000-10-18,115.73999786376953,117.70999908447266,115.37000274658203,117.26000213623047,117.26000213623047,1854
2000-10-19,117.0999984741211,117.3499984741211,116.7699966430664,116.8499984741211,116.8499984741211,445
2000-10-20,116.75,117.70999908447266,116.4000015258789,117.05999755859375,117.05999755859375,768
2000-10-23,117.02999877929688,117.5,117.02999877929688,117.44000244140625,117.44000244140625,375
2000-10-24,117.43000030517578,117.58000183105469,117.05999755859375,117.33999633789062,117.33999633789062,262
2000-10-25,117.37000274658203,118.56999969482422,117.37000274658203,118.44999694824219,118.44999694824219,1106
2000-10-26,118.4000015258789,118.9000015258789,118.13999938964844,118.41999816894531,118.41999816894531,620
2000-10-27,118.2300033569336,118.3499984741211,116.86000061035156,117.30999755859375,117.30999755859375,748
2000-10-30,117.4000015258789,117.41000366210938,115.97000122070312,117.19999694824219,117.19999694824219,623
2000-10-31,117.38999938964844,117.55000305175781,116.44999694824219,116.62000274658203,116.62000274658203,644
2000-11-01,116.5999984741211,116.5999984741211,115.37999725341797,115.5,115.5,927
2000-11-02,115.44999694824219,115.87000274658203,114.9800033569336,115.55000305175781,115.55000305175781,940
2000-11-03,115.77999877929688,115.77999877929688,114.05000305175781,114.87000274658203,114.87000274658203,1431
2000-11-06,114.80000305175781,116.0,114.37999725341797,115.62000274658203,115.62000274658203,649
2000-11-07,115.4000015258789,115.87000274658203,115.12000274658203,115.45999908447266,115.45999908447266,513
2000-11-08,115.55000305175781,116.56999969482422,114.79000091552734,116.18000030517578,116.18000030517578,603
2000-11-09,116.18000030517578,116.47000122070312,115.0199966430664,115.19000244140625,115.19000244140625,833
2000-11-10,115.18000030517578,115.8499984741211,114.93000030517578,115.75,115.75,751
2000-11-13,115.55000305175781,115.94999694824219,115.4000015258789,115.55000305175781,115.55000305175781,545
2000-11-14,115.9000015258789,116.30000305175781,115.5999984741211,116.12999725341797,116.12999725341797,656
2000-11-15,116.02999877929688,116.47000122070312,115.61000061035156,116.27999877929688,116.27999877929688,407
2000-11-16,116.18000030517578,116.87999725341797,116.1500015258789,116.83000183105469,116.83000183105469,939
2000-11-17,116.68000030517578,117.27999877929688,116.37000274658203,117.26000213623047,117.26000213623047,592
2000-11-20,117.12000274658203,117.62000274658203,117.05000305175781,117.2300033569336,117.2300033569336,277
2000-11-21,117.02999877929688,118.05000305175781,116.91999816894531,117.88999938964844,117.88999938964844,753
2000-11-22,117.80999755859375,118.0999984741211,117.5199966430664,117.80000305175781,117.80000305175781,12
2000-11-23,117.80000305175781,118.0,117.80000305175781,117.9800033569336,117.9800033569336,0
2000-11-24,118.33999633789062,118.6500015258789,118.0,118.44999694824219,118.44999694824219,589
2000-11-27,118.31999969482422,118.44999694824219,116.94000244140625,117.0,117.0,2227
2000-11-28,117.0199966430664,117.22000122070312,116.31999969482422,116.54000091552734,116.54000091552734,961
2000-11-29,116.54000091552734,116.68000030517578,115.58000183105469,116.55999755859375,116.55999755859375,2001
2000-11-30,116.55999755859375,116.56999969482422,114.98999786376953,115.0999984741211,115.0999984741211,1610
2000-12-01,115.16000366210938,115.43000030517578,114.5999984741211,114.73999786376953,114.73999786376953,705
2000-12-04,114.58000183105469,114.76000213623047,113.2300033569336,113.6500015258789,113.6500015258789,964
2000-12-05,113.87999725341797,114.55999755859375,113.66000366210938,114.45999908447266,114.45999908447266,1392
2000-12-06,114.4800033569336,114.4800033569336,113.22000122070312,113.26000213623047,113.26000213623047,1166
2000-12-07,113.19999694824219,113.79000091552734,112.81999969482422,113.51000213623047,113.51000213623047,662
2000-12-08,113.56999969482422,114.12000274658203,113.25,113.97000122070312,113.97000122070312,1074
2000-12-11,113.98999786376953,114.41000366210938,113.68000030517578,114.2300033569336,114.2300033569336,2506
2000-12-12,114.31999969482422,114.6500015258789,114.1500015258789,114.2300033569336,114.2300033569336,302
2000-12-13,114.1500015258789,115.08000183105469,114.1500015258789,114.69000244140625,114.69000244140625,167
2000-12-14,113.75,113.94999694824219,113.33000183105469,113.41000366210938,113.41000366210938,290
2000-12-15,113.12999725341797,113.12999725341797,112.47000122070312,112.9000015258789,112.9000015258789,392
2000-12-18,112.8499984741211,113.19999694824219,112.5,113.0999984741211,113.0999984741211,93
2000-12-19,112.95999908447266,113.55999755859375,112.95999908447266,113.2300033569336,113.2300033569336,79
2000-12-20,112.9000015258789,112.44999694824219,112.22000122070312,112.22000122070312,112.22000122070312,0
2000-12-21,111.75,111.97000122070312,111.06999969482422,111.33999633789062,111.33999633789062,1051
2000-12-22,111.12000274658203,111.25,110.4000015258789,110.61000061035156,110.61000061035156,405
2000-12-26,110.25,110.37999725341797,110.06999969482422,110.12999725341797,110.12999725341797,475
2000-12-27,110.12999725341797,110.30000305175781,109.9000015258789,110.16000366210938,110.16000366210938,575
2000-12-28,110.05000305175781,110.69999694824219,110.05000305175781,110.29000091552734,110.29000091552734,674
2000-12-29,110.31999969482422,110.31999969482422,109.2699966430664,109.27999877929688,109.27999877929688,1396
2001-01-02,109.19999694824219,109.4800033569336,108.44999694824219,108.63999938964844,108.63999938964844,2082
2001-01-03,108.4800033569336,110.4000015258789,108.04000091552734,110.11000061035156,110.11000061035156,1039
2001-01-04,110.20999908447266,110.31999969482422,108.5199966430664,108.75,108.75,540
2001-01-05,108.54000091552734,109.30000305175781,108.31999969482422,108.4800033569336,108.4800033569336,330
2001-01-08,108.33000183105469,109.19999694824219,108.33000183105469,108.83999633789062,108.83999633789062,599
2001-01-09,109.1500015258789,109.9000015258789,109.1500015258789,109.5,109.5,391
2001-01-10,109.54000091552734,109.94999694824219,109.43000030517578,109.79000091552734,109.79000091552734,637
2001-01-11,110.04000091552734,110.12999725341797,108.6500015258789,108.94999694824219,108.94999694824219,121
2001-01-12,109.02999877929688,109.5999984741211,108.7300033569336,109.31999969482422,109.31999969482422,0
2001-01-15,109.95999908447266,110.13999938964844,109.77999877929688,109.98999786376953,109.98999786376953,1032
2001-01-16,110.16999816894531,110.41999816894531,109.9000015258789,110.04000091552734,110.04000091552734,2510
2001-01-17,110.05000305175781,111.06999969482422,110.05000305175781,110.7699966430664,110.7699966430664,1298
2001-01-18,110.69999694824219,110.80000305175781,109.69999694824219,109.88999938964844,109.88999938964844,664
2001-01-19,109.91999816894531,110.68000030517578,109.5199966430664,110.6500015258789,110.6500015258789,774
2001-01-22,110.56999969482422,111.29000091552734,110.0999984741211,110.20999908447266,110.20999908447266,523
2001-01-23,110.19999694824219,110.37999725341797,109.83999633789062,110.27999877929688,110.27999877929688,1200
2001-01-24,110.48999786376953,111.86000061035156,110.45999908447266,111.72000122070312,111.72000122070312,1151
2001-01-25,111.73999786376953,112.5999984741211,111.41999816894531,111.5999984741211,111.5999984741211,745
2001-01-26,111.30999755859375,111.83999633789062,110.75,111.4800033569336,111.4800033569336,382
2001-01-29,111.47000122070312,111.87999725341797,111.22000122070312,111.81999969482422,111.81999969482422,759
2001-01-30,111.9000015258789,112.0999984741211,110.87999725341797,110.97000122070312,110.97000122070312,1026
2001-01-31,111.05000305175781,111.0999984741211,110.41000366210938,110.52999877929688,110.52999877929688,1844
2001-02-01,110.30000305175781,110.30000305175781,109.4000015258789,109.68000030517578,109.68000030517578,874
2001-02-02,109.95999908447266,110.56999969482422,109.5999984741211,110.30000305175781,110.30000305175781,350
2001-02-05,110.13999938964844,110.1500015258789,109.5,109.94999694824219,109.94999694824219,586
2001-02-06,110.0,110.94000244140625,110.0,110.80000305175781,110.80000305175781,492
2001-02-07,110.62999725341797,111.2699966430664,110.44999694824219,110.91999816894531,110.91999816894531,1244
2001-02-08,111.0199966430664,112.25,111.0199966430664,112.08999633789062,112.08999633789062,470
2001-02-09,111.97000122070312,112.5,111.41999816894531,111.54000091552734,111.54000091552734,570
2001-02-12,111.62000274658203,111.62000274658203,111.04000091552734,111.16999816894531,111.16999816894531,1138
2001-02-13,111.0,112.23999786376953,110.9800033569336,111.97000122070312,111.97000122070312,340
2001-02-14,111.94999694824219,112.25,111.7699966430664,112.02999877929688,112.02999877929688,1151
2001-02-15,112.05999755859375,113.29000091552734,112.05000305175781,113.26000213623047,113.26000213623047,138
2001-02-16,113.0999984741211,113.13999938964844,112.02999877929688,112.29000091552734,112.29000091552734,0
2001-02-19,112.5999984741211,112.5999984741211,111.80000305175781,111.93000030517578,111.93000030517578,512
2001-02-20,111.81999969482422,113.29000091552734,111.81999969482422,112.8499984741211,112.8499984741211,752
2001-02-21,112.83999633789062,113.3499984741211,112.25,113.11000061035156,113.11000061035156,1031
2001-02-22,112.83999633789062,113.6500015258789,112.66999816894531,113.30999755859375,113.30999755859375,1093
2001-02-23,113.44999694824219,113.55000305175781,111.9000015258789,112.06999969482422,112.06999969482422,719
2001-02-26,112.30000305175781,113.0999984741211,112.1500015258789,112.80000305175781,112.80000305175781,572
2001-02-27,113.0199966430664,113.0199966430664,111.94000244140625,112.37999725341797,112.37999725341797,758
2001-02-28,112.26000213623047,112.44999694824219,111.69999694824219,112.0,112.0,669
2001-03-01,112.01000213623047,112.01000213623047,111.2300033569336,111.29000091552734,111.29000091552734,734
2001-03-02,111.4000015258789,111.5199966430664,110.80999755859375,111.19999694824219,111.19999694824219,342
2001-03-05,111.4000015258789,111.69999694824219,110.80999755859375,111.5999984741211,111.5999984741211,290
2001-03-06,111.6500015258789,111.8499984741211,111.16000366210938,111.23999786376953,111.23999786376953,2607
2001-03-07,111.1500015258789,112.02999877929688,111.0,111.86000061035156,111.86000061035156,417
2001-03-08,111.81999969482422,111.81999969482422,111.31999969482422,111.52999877929688,111.52999877929688,990
2001-03-09,111.4800033569336,111.69999694824219,111.0,111.4800033569336,111.4800033569336,782
2001-03-12,111.5,112.13999938964844,111.5,112.05000305175781,112.05000305175781,366
2001-03-13,111.94000244140625,113.2300033569336,111.94000244140625,113.0999984741211,113.0999984741211,582
2001-03-14,113.76000213623047,113.83999633789062,112.80000305175781,113.76000213623047,113.76000213623047,701
2001-03-15,114.19000244140625,115.0999984741211,114.0999984741211,114.72000122070312,114.72000122070312,701
2001-03-16,115.23999786376953,115.37999725341797,115.08000183105469,115.23999786376953,115.23999786376953,1217
2001-03-19,115.41999816894531,115.66000366210938,114.91999816894531,115.33000183105469,115.33000183105469,1794
2001-03-20,115.26000213623047,115.26000213623047,114.26000213623047,114.2699966430664,114.2699966430664,1872
2001-03-21,113.91999816894531,115.83999633789062,113.8499984741211,115.66000366210938,115.66000366210938,1477
2001-03-22,115.69999694824219,116.9000015258789,115.62000274658203,116.4800033569336,116.4800033569336,997
2001-03-23,116.4800033569336,116.55999755859375,115.4000015258789,116.12000274658203,116.12000274658203,949
2001-03-26,116.16000366210938,116.16000366210938,115.26000213623047,115.33999633789062,115.33999633789062,1407
2001-03-27,115.16999816894531,116.0,115.05000305175781,115.55999755859375,115.55999755859375,774
2001-03-28,115.5,116.2699966430664,115.5,116.12000274658203,116.12000274658203,1217
2001-03-29,116.0199966430664,116.9000015258789,116.01000213623047,116.79000091552734,116.79000091552734,1329
2001-03-30,116.77999877929688,117.77999877929688,116.5999984741211,117.62999725341797,117.62999725341797,922
2001-04-02,117.7699966430664,117.88999938964844,117.0,117.5,117.5,1715
2001-04-03,117.33999633789062,117.33999633789062,115.75,115.8499984741211,115.8499984741211,1027
2001-04-04,115.70999908447266,116.13999938964844,114.91999816894531,115.26000213623047,115.26000213623047,686
2001-04-05,115.1500015258789,115.80999755859375,114.51000213623047,115.55999755859375,115.55999755859375,743
2001-04-06,115.58999633789062,115.94999694824219,114.69000244140625,114.9000015258789,114.9000015258789,445
2001-04-09,114.94000244140625,115.4000015258789,114.80000305175781,115.4000015258789,115.4000015258789,780
2001-04-10,115.5999984741211,116.27999877929688,115.19999694824219,116.06999969482422,116.06999969482422,1782
2001-04-11,116.0,116.75,115.72000122070312,116.22000122070312,116.22000122070312,1214
2001-04-12,116.16999816894531,116.2699966430664,115.33000183105469,115.62999725341797,115.62999725341797,629
2001-04-16,116.44999694824219,116.6500015258789,116.19999694824219,116.26000213623047,116.26000213623047,1620
2001-04-17,116.11000061035156,116.94999694824219,115.83000183105469,116.62000274658203,116.62000274658203,1939
2001-04-18,116.58000183105469,117.69999694824219,115.80000305175781,116.2300033569336,116.2300033569336,1349
2001-04-19,116.33000183105469,116.55000305175781,115.05000305175781,115.16999816894531,115.16999816894531,1576
2001-04-20,114.8499984741211,115.19999694824219,114.37999725341797,114.4800033569336,114.4800033569336,1010
2001-04-23,114.37999725341797,115.25,114.01000213623047,114.9000015258789,114.9000015258789,682
2001-04-24,115.0,115.51000213623047,114.5999984741211,115.33999633789062,115.33999633789062,709
2001-04-25,115.41999816894531,115.6500015258789,114.77999877929688,115.16000366210938,115.16000366210938,576
2001-04-26,115.01000213623047,115.37999725341797,114.55000305175781,114.58999633789062,114.58999633789062,1309
2001-04-27,114.75,116.0,114.5199966430664,115.80999755859375,115.80999755859375,855
2001-04-30,115.77999877929688,116.27999877929688,115.72000122070312,115.94999694824219,115.94999694824219,973
2001-05-01,115.83999633789062,116.0999984741211,115.25,115.45999908447266,115.45999908447266,689
2001-05-02,115.36000061035156,115.7699966430664,115.08000183105469,115.31999969482422,115.31999969482422,1062
2001-05-03,115.0,115.68000030517578,114.9000015258789,115.52999877929688,115.52999877929688,1182
2001-05-04,115.44999694824219,115.44999694824219,114.37999725341797,115.08999633789062,115.08999633789062,531
2001-05-07,115.27999877929688,115.48999786376953,115.2699966430664,115.48999786376953,115.48999786376953,963
2001-05-08,115.4000015258789,116.30000305175781,115.36000061035156,116.23999786376953,116.23999786376953,458
2001-05-09,116.18000030517578,116.45999908447266,116.05999755859375,116.22000122070312,116.22000122070312,1760
2001-05-10,116.05999755859375,116.80000305175781,115.55000305175781,116.5199966430664,116.5199966430664,618
2001-05-11,116.44000244140625,117.19000244140625,116.44000244140625,116.9800033569336,116.9800033569336,579
2001-05-14,117.0999984741211,117.44999694824219,117.05999755859375,117.22000122070312,117.22000122070312,512
2001-05-15,117.23999786376953,117.31999969482422,116.66999816894531,116.80000305175781,116.80000305175781,1428
2001-05-16,116.56999969482422,117.2300033569336,116.06999969482422,116.23999786376953,116.23999786376953,1043
