Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,25.02935028076172,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,25.207365036010742,480500
1993-02-02,44.21875,44.375,44.125,44.34375,25.26079559326172,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,25.527820587158203,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,25.634632110595703,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,25.616823196411133,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,25.616823196411133,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,25.438804626464844,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,25.474411010742188,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,25.599016189575195,19500
1993-02-12,44.875,44.875,44.59375,44.59375,25.403209686279297,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,24.762346267700195,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,24.74455451965332,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,24.72674560546875,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,24.815750122070312,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,24.904769897460938,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,24.886964797973633,373700
1993-02-24,43.71875,44.25,43.71875,44.25,25.207365036010742,26300
1993-02-25,44.21875,44.375,44.125,44.34375,25.26079559326172,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,25.296396255493164,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,25.225202560424805,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,25.599016189575195,182400
1993-03-03,45.0,45.15625,44.9375,45.125,25.70583724975586,280100
1993-03-04,45.1875,45.1875,44.875,44.875,25.56342124938965,89500
1993-03-05,44.9375,45.125,44.71875,44.75,25.49222755432129,40000
1993-03-08,44.84375,45.75,44.84375,45.75,26.06186866760254,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,25.97286033630371,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,26.026287078857422,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,25.955074310302734,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,25.68804359436035,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,25.812664031982422,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,25.812664031982422,30800
1993-03-17,45.25,45.25,44.96875,45.03125,25.65244483947754,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,25.812664031982422,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,25.773595809936523,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,25.630504608154297,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,25.684154510498047,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,25.684154510498047,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,25.845117568969727,110100
1993-03-26,45.125,45.15625,44.875,44.90625,25.702041625976562,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,25.809358596801758,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,25.880895614624023,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,25.863019943237305,111600
1993-04-01,45.25,45.25,44.9375,45.03125,25.773595809936523,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,25.237010955810547,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,25.362211227416992,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.290672302246094,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,25.380096435546875,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.344322204589844,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.702041625976562,348500
1993-04-13,44.875,45.15625,44.84375,45.0,25.755706787109375,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.71991729736328,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,25.71991729736328,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,25.71991729736328,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,25.612621307373047,157000
1993-04-20,44.6875,44.75,44.25,44.53125,25.487415313720703,279500
1993-04-21,44.625,44.625,44.375,44.5,25.469541549682617,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,25.147563934326172,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,25.040264129638672,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.843524932861328,62600
1993-04-27,43.34375,43.875,43.34375,43.875,25.111804962158203,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,25.058151245117188,85900
1993-04-29,43.875,43.96875,43.625,43.96875,25.165468215942383,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,25.201244354248047,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.362211227416992,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,25.451642990112305,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,25.52318572998047,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.43375587463379,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.380096435546875,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.43375587463379,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.541088104248047,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.505290985107422,31000
1993-05-13,44.375,44.375,44.0,44.03125,25.201244354248047,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,25.183340072631836,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.27277946472168,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.254899978637695,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.773595809936523,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.845117568969727,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.612621307373047,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.71991729736328,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.773595809936523,191800
1993-05-26,45.15625,45.625,45.125,45.59375,26.095535278320312,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,26.006105422973633,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.880895614624023,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,26.131298065185547,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,26.095535278320312,20300
1993-06-03,45.5,45.5,45.34375,45.4375,26.006105422973633,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.916683197021484,32000
1993-06-07,45.375,45.375,45.125,45.125,25.82724952697754,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.594728469848633,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.684154510498047,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.702041625976562,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.809358596801758,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.773595809936523,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.71991729736328,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.773595809936523,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.863019943237305,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.650035858154297,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.704063415527344,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.722097396850586,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.487913131713867,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.830162048339844,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.8121395111084,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,26.100353240966797,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.974262237548828,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.974262237548828,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.902219772338867,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.75811004638672,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.487913131713867,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.559986114501953,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.848186492919922,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.920211791992188,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.902219772338867,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.88421058654785,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.974262237548828,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.866174697875977,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.794137954711914,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.776134490966797,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.848186492919922,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.830162048339844,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.650035858154297,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.776134490966797,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.920211791992188,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.902219772338867,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.848186492919922,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.992273330688477,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.848186492919922,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.920211791992188,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.93825340270996,81600
1993-08-04,45.0,45.09375,44.875,45.0,25.93825340270996,434000
1993-08-05,45.0,45.0,44.84375,44.90625,25.88421058654785,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.920211791992188,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,26.064329147338867,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,26.046310424804688,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,26.046310424804688,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.974262237548828,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,26.010297775268555,103500
1993-08-16,45.15625,45.5,45.15625,45.375,26.15438461303711,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.24445915222168,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,26.3885498046875,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.3885498046875,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.406557083129883,80700
1993-08-23,45.625,45.75,45.625,45.71875,26.352529525756836,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.640727996826172,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,26.658748626708984,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.67674446105957,120000
1993-08-27,46.15625,46.25,46.15625,46.25,26.658748626708984,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,26.766817092895508,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.8388729095459,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,26.802846908569336,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.712772369384766,472400
1993-09-03,46.3125,46.4375,46.25,46.375,26.73080062866211,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.550657272338867,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,26.460596084594727,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,26.514638900756836,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.748821258544922,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.766817092895508,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.658748626708984,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.73080062866211,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.622713088989258,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.571104049682617,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,26.35360336303711,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,26.262977600097656,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,26.48047637939453,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.625490188598633,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.552982330322266,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.842975616455078,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.788606643676758,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.69797706604004,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.643592834472656,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.770471572875977,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.80672836303711,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.770471572875977,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.75236701965332,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.67983627319336,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.716087341308594,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.770471572875977,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.80672836303711,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.80672836303711,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,27.151098251342773,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.296112060546875,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.223590850830078,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,27.024219512939453,880100
1993-10-20,46.75,46.75,46.5625,46.65625,27.06048011779785,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,27.024219512939453,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.897340774536133,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.969846725463867,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.951717376708984,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.969846725463867,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,27.16922378540039,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,27.16922378540039,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,27.241729736328125,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,27.223590850830078,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.87921905517578,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.589221954345703,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.716087341308594,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.75236701965332,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.770471572875977,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.969846725463867,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.897340774536133,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,27.024219512939453,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,27.006107330322266,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,27.132963180541992,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.987972259521484,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.91546630859375,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.86109733581543,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.69797706604004,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.842975616455078,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.951717376708984,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.969846725463867,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.86109733581543,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.87921905517578,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.91546630859375,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.987972259521484,352000
1993-12-03,46.5,46.71875,46.5,46.71875,27.096725463867188,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,27.18735694885254,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,27.16922378540039,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,27.16922378540039,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,27.078584671020508,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,27.024219512939453,412900
1993-12-13,46.59375,46.875,46.53125,46.875,27.18735694885254,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.987972259521484,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.951717376708984,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,27.0423526763916,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,27.190977096557617,104700
1993-12-20,46.53125,46.65625,46.5,46.625,27.22747039794922,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,27.136215209960938,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.318700790405273,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.300445556640625,533800
1993-12-27,46.75,47.0,46.75,47.0,27.446447372436523,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.501203536987305,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.464710235595703,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.355209350585938,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,27.209213256835938,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,27.136215209960938,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,27.2457218170166,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.300445556640625,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.300445556640625,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.464710235595703,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.79318618774414,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.73843002319336,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.647207260131836,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.574209213256836,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.683687210083008,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.683687210083008,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.720186233520508,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.647207260131836,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.720186233520508,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.665447235107422,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.555952072143555,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.555952072143555,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.628942489624023,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.88442611694336,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.95741844177246,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,28.158153533935547,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,28.012178421020508,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,28.194658279418945,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,28.066917419433594,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.428211212158203,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.555952072143555,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.574209213256836,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.683687210083008,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.446447372436523,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.537689208984375,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.574209213256836,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.720186233520508,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.70194435119629,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.537689208984375,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.37346649169922,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.647207260131836,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.574209213256836,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,27.209213256835938,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.336959838867188,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.336959838867188,333000
1994-03-01,46.8125,46.90625,46.375,46.625,27.22747039794922,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,27.26395034790039,581500
1994-03-03,46.625,46.625,46.4375,46.5625,27.190977096557617,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,27.26395034790039,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.409948348999023,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.300445556640625,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.428211212158203,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,27.209213256835938,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.355209350585938,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.39171028137207,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.37346649169922,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.592445373535156,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.592445373535156,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.5864200592041,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.513011932373047,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.5864200592041,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.56806182861328,698500
1994-03-24,46.75,46.84375,46.15625,46.375,27.237695693969727,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.980743408203125,100900
1994-03-28,46.0,46.0625,45.59375,46.0,27.017444610595703,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.48515510559082,338400
1994-03-30,45.125,45.25,44.46875,44.46875,26.118087768554688,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,26.191505432128906,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.787700653076172,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.319969177246094,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.319969177246094,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.448461532592773,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,26.246572494506836,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.3566837310791,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.319969177246094,1409200
