Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,40.37185287475586,6100
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,40.87202835083008,29400
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,41.104759216308594,25000
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,41.52574157714844,52800
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,41.7089958190918,61100
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,41.35240936279297,64900
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,41.45144271850586,40300
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,41.45144271850586,40900
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,42.03584671020508,35900
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,42.29334259033203,32100
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,42.81336975097656,75400
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,42.97676086425781,130000
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,42.60042190551758,87100
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,42.125,85000
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,42.25371551513672,47300
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,42.72420120239258,40800
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,42.496402740478516,40000
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,42.125,34400
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,42.540992736816406,20100
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,42.58061218261719,23900
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,42.31319808959961,301800
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,42.526123046875,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,42.86784362792969,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,43.12533950805664,78100
